id,age,status,country,created_at
7966,19,free,US,2023-06-19 17:12:37.178301
7967,82,paid,BR,2023-03-24 17:48:09.913568
7968,96,free,BR,2023-10-12 06:16:53.300936
7969,97,free,US,2023-02-28 13:56:18.595027
7970,45,free,BR,2023-02-27 19:25:53.599185
7971,44,free,US,2023-10-16 09:49:51.07845
7972,46,paid,BR,2023-10-10 00:04:03.497872
7973,85,free,US,2023-06-18 16:39:09.920165
7974,22,free,IF,2023-08-12 11:52:12.862222
7975,54,free,BR,2023-05-08 15:16:29.678113
7976,95,trial,BR,2023-10-19 18:19:25.044549
7977,50,free,IF,2023-06-15 00:38:39.573776
7978,36,free,US,2023-02-18 05:24:38.568281
7979,33,free,BR,2023-05-08 00:39:00.510872
7980,84,paid,BR,2023-09-07 01:51:39.936537
7981,93,free,US,2023-10-25 15:59:49.49833
7982,84,trial,IF,2023-12-03 17:56:54.958043
7983,59,free,US,2023-07-31 11:42:27.908762
7984,89,trial,US,2023-09-14 10:45:54.668095
7985,63,free,BR,2023-06-27 11:41:51.970844
7986,28,trial,IF,2023-12-09 11:35:49.792052
7987,60,free,US,2023-03-23 02:37:26.17253
7988,66,free,US,2023-03-15 01:05:19.73193
7989,28,trial,BR,2023-11-18 09:15:35.122637
7990,65,trial,US,2023-03-22 07:18:28.786394
7991,50,trial,BR,2023-02-25 02:07:35.667467
7992,54,trial,US,2023-10-04 12:57:00.21887
7993,40,free,US,2023-09-01 10:27:40.643166
7994,27,free,IF,2023-06-23 11:38:07.650331
7995,62,paid,US,2023-03-08 08:02:20.466654
7996,72,paid,FR,2023-01-20 00:44:47.274285
7997,25,paid,BR,2023-03-21 13:04:08.60655
7998,80,free,US,2023-06-28 05:01:08.70609
7999,92,paid,US,2023-10-07 16:53:15.580979
8000,66,free,BR,2023-06-15 00:16:27.750557
8001,68,free,BR,2023-02-17 10:52:26.734195
8002,98,trial,US,2023-05-01 10:52:35.681976
8003,87,trial,US,2023-06-30 12:08:33.224802
8004,44,paid,US,2023-04-27 01:19:54.56472
8005,19,free,US,2023-05-24 17:12:34.619862
8006,42,paid,BR,2023-02-05 19:17:35.224366
8007,33,free,BR,2023-06-18 09:05:25.761904
8008,69,free,FR,2023-08-12 01:47:23.034423
8009,27,free,US,2023-07-11 04:12:01.949955
8010,45,free,BR,2023-01-18 05:56:31.739303
8011,67,free,FR,2023-05-01 23:26:47.957869
8012,31,free,BR,2023-02-13 09:14:25.886303
8013,69,free,BR,2023-08-15 05:04:07.417535
8014,67,free,US,2023-04-08 21:04:27.20791
8015,58,free,BR,2023-01-15 19:39:58.943679
8016,92,paid,BR,2023-04-04 01:29:27.140537
8017,86,free,US,2023-04-23 15:53:23.18595
8018,96,paid,FR,2023-10-08 01:03:59.763242
8019,62,free,IF,2023-05-25 04:50:14.162747
8020,20,trial,US,2023-04-16 09:14:29.645851
8021,40,free,BR,2023-08-06 09:09:19.212999
8022,27,free,US,2023-12-06 06:45:50.479588
8023,52,trial,US,2023-06-03 22:27:17.267289
8024,38,free,BR,2023-03-22 10:42:19.39856
8025,91,free,BR,2023-09-30 20:04:40.322251
8026,36,free,US,2023-03-23 16:05:52.914966
8027,76,free,US,2023-01-26 20:45:16.557162
8028,72,paid,US,2023-09-04 00:14:51.342141
8029,49,free,US,2023-03-28 09:18:12.79632
8030,73,paid,US,2023-01-09 06:15:33.462085
8031,72,trial,BR,2023-06-27 05:29:37.109207
8032,49,free,IF,2023-10-10 16:24:02.944841
8033,52,free,BR,2023-07-06 22:11:26.695812
8034,93,free,IF,2023-12-28 17:22:48.803858
8035,31,free,US,2023-01-07 10:34:00.645096
8036,71,trial,BR,2023-02-25 08:35:21.072027
8037,48,free,BR,2023-01-17 11:43:30.82122
8038,70,free,US,2023-11-29 12:52:21.622565
8039,45,free,BR,2023-09-14 02:10:16.981322
8040,69,free,BR,2023-02-06 12:47:08.063622
8041,87,trial,US,2023-11-21 04:41:01.655257
8042,76,free,BR,2023-02-11 18:17:16.350373
8043,50,free,BR,2023-11-02 00:49:35.46513
8044,21,free,US,2023-10-30 15:16:59.213673
8045,29,paid,BR,2023-04-10 12:01:08.846267
8046,82,trial,US,2023-12-25 12:10:09.337383
8047,61,free,US,2023-06-27 01:06:32.024412
8048,64,free,US,2023-02-06 14:36:06.212936
8049,82,trial,US,2023-07-11 04:01:30.416285
8050,91,free,BR,2023-12-18 15:31:15.077714
8051,29,trial,US,2023-04-18 07:41:42.870191
8052,20,paid,BR,2023-11-05 14:40:23.363268
8053,38,free,US,2023-06-25 13:49:41.940122
8054,27,free,US,2023-06-16 18:35:56.782707
8055,62,free,US,2023-07-28 10:45:09.197611
8056,18,paid,BR,2023-10-21 23:09:35.146719
8057,66,paid,IF,2023-07-25 01:54:21.001997
8058,75,trial,BR,2023-03-09 08:17:16.065614
8059,62,free,BR,2023-08-08 04:28:33.62201
8060,64,trial,BR,2023-04-16 07:57:14.281219
8061,83,free,US,2023-09-11 09:19:35.072162
8062,60,free,US,2023-11-22 16:32:10.187232
8063,45,free,IF,2023-06-03 20:13:40.850378
8064,78,free,BR,2023-04-27 04:03:08.49727
8065,51,paid,US,2023-07-02 09:44:44.357699
8066,21,free,BR,2023-04-16 21:55:24.470042
8067,58,free,IF,2023-07-03 02:26:49.981115
8068,94,paid,US,2023-12-24 14:33:27.011624
8069,64,paid,BR,2023-07-06 02:55:10.443041
8070,52,trial,US,2023-07-10 09:41:22.469527
8071,70,trial,US,2023-04-11 20:46:02.690641
8072,70,free,US,2023-09-15 17:31:36.396615
8073,37,free,BR,2023-11-24 07:11:32.8682
8074,34,paid,US,2023-09-29 13:48:51.644434
8075,71,trial,FR,2023-05-23 18:52:30.434649
8076,48,free,US,2023-06-12 11:13:14.126708
8077,38,free,FR,2023-08-29 13:45:33.91194
8078,45,free,US,2023-11-08 21:29:39.065111
8079,33,paid,US,2023-09-15 05:24:05.316969
8080,97,paid,BR,2023-10-21 09:20:23.722435
8081,41,free,IF,2023-12-16 00:29:42.652723
8082,59,free,IF,2023-10-30 19:43:54.279307
8083,33,free,US,2023-07-06 08:24:50.089333
8084,77,trial,FR,2023-01-22 20:58:51.234965
8085,53,free,US,2023-03-04 15:26:39.222622
8086,91,free,US,2023-12-18 11:07:00.800358
8087,93,free,US,2023-11-28 09:04:07.544873
8088,48,free,US,2023-02-26 21:15:20.924015
8089,48,trial,US,2023-03-10 19:15:44.680285
8090,65,paid,BR,2023-10-28 17:25:44.055791
8091,92,free,BR,2023-08-03 22:39:46.88887
8092,82,trial,US,2023-01-28 06:47:03.851638
8093,54,paid,US,2023-04-24 04:45:25.355234
8094,86,free,BR,2023-11-26 13:50:44.255653
8095,98,free,BR,2023-03-14 08:53:55.742751
8096,21,free,BR,2023-04-07 05:01:26.371448
8097,45,free,BR,2023-05-19 20:49:04.063473
8098,35,paid,BR,2023-07-27 09:25:28.24209
8099,87,paid,US,2023-10-10 20:45:54.805625
8100,68,free,US,2023-03-13 20:25:50.845577
8101,80,trial,FR,2023-05-07 05:09:04.383553
8102,69,trial,US,2023-03-16 02:13:49.845698
8103,29,paid,US,2023-10-18 17:05:29.565539
8104,42,paid,BR,2023-09-26 23:39:28.117937
8105,19,paid,BR,2023-12-08 23:15:40.575182
8106,66,free,BR,2023-09-11 02:27:16.399987
8107,64,free,US,2023-11-22 18:07:50.574422
8108,33,trial,US,2023-11-25 06:08:57.979216
8109,80,paid,IF,2023-12-26 22:41:36.277828
8110,71,free,IF,2023-02-13 21:46:21.572355
8111,25,free,FR,2023-10-25 00:15:15.114069
8112,71,paid,BR,2023-04-25 21:13:15.108246
8113,98,paid,US,2023-04-09 08:33:59.314475
8114,25,free,US,2023-05-27 18:53:37.084934
8115,29,free,US,2023-11-05 20:07:04.145111
8116,22,free,US,2023-11-12 23:09:32.250622
8117,21,free,US,2023-04-11 01:19:02.315693
8118,75,free,BR,2023-09-16 23:58:04.618002
8119,94,paid,US,2023-03-02 18:52:37.659752
8120,73,free,BR,2023-06-26 21:00:26.371508
8121,90,free,BR,2023-05-27 12:34:09.947304
8122,22,free,BR,2023-05-12 08:31:39.573286
8123,36,free,BR,2023-09-14 22:57:09.154751
8124,94,free,BR,2023-10-25 02:28:08.350467
8125,64,trial,BR,2023-07-29 00:10:13.548148
8126,85,free,US,2023-12-02 20:56:49.263229
8127,55,paid,US,2023-08-17 06:12:25.39384
8128,68,paid,IF,2023-06-12 13:47:36.707361
8129,35,free,BR,2023-11-02 16:00:09.613577
8130,88,free,US,2023-09-30 18:50:06.133459
8131,97,free,BR,2023-08-01 05:54:46.31049
8132,83,paid,US,2023-06-21 05:37:26.831415
8133,82,free,US,2023-04-24 06:43:51.361576
8134,19,paid,BR,2023-10-09 05:59:02.122355
8135,82,free,BR,2023-06-22 19:07:12.877616
8136,77,trial,BR,2023-02-13 09:52:44.516481
8137,57,free,US,2023-06-08 17:25:12.181614
8138,36,paid,US,2023-06-05 06:21:24.961894
8139,68,free,IF,2023-07-01 21:02:30.032517
8140,94,paid,BR,2023-06-01 02:37:28.691193
8141,81,free,US,2023-04-10 13:10:59.126016
8142,71,free,US,2023-03-07 20:33:00.65648
8143,93,trial,US,2023-03-16 18:39:59.937918
8144,43,paid,US,2023-06-19 20:15:47.003762
8145,70,paid,US,2023-04-09 13:19:57.335281
8146,46,paid,FR,2023-07-21 17:25:55.980703
8147,47,trial,BR,2023-11-07 19:36:39.96989
8148,79,free,BR,2023-01-13 03:49:39.868894
8149,66,free,US,2023-06-12 13:03:33.885495
8150,83,paid,US,2023-03-09 09:46:21.086766
8151,48,free,US,2023-04-30 12:11:42.092616
8152,24,free,US,2023-11-11 01:30:46.778498
8153,81,free,FR,2023-04-29 08:25:44.524174
8154,46,free,US,2023-03-29 20:32:13.051967
8155,38,trial,BR,2023-05-23 23:49:33.184843
8156,72,paid,BR,2023-03-27 19:02:42.912168
8157,23,free,IF,2023-06-09 18:43:55.644015
8158,83,free,FR,2023-05-15 09:36:42.761059
8159,50,trial,BR,2023-09-02 12:22:44.236599
8160,81,free,US,2023-04-17 17:42:26.856498
8161,19,free,BR,2023-11-09 11:45:57.667773
8162,79,free,US,2023-03-05 23:02:16.413233
8163,31,free,US,2023-05-10 11:51:51.478773
8164,93,free,US,2023-08-15 18:14:27.080112
8165,69,free,US,2023-06-27 22:06:11.723531
8166,36,free,BR,2023-08-01 16:47:53.441423
8167,47,free,US,2023-10-03 06:26:16.090365
8168,82,free,US,2023-12-21 22:07:30.395525
8169,92,paid,US,2023-11-14 09:24:38.269063
8170,55,trial,BR,2023-01-22 15:42:40.428834
8171,94,free,US,2023-06-30 22:13:38.729219
8172,20,free,US,2023-12-26 11:05:58.541446
8173,57,free,US,2023-04-13 09:36:57.77393
8174,22,free,BR,2023-07-15 15:51:56.097227
8175,58,free,US,2023-12-12 05:20:14.669355
8176,69,free,IF,2023-04-22 02:16:46.274892
8177,91,paid,BR,2023-05-27 06:54:37.342341
8178,22,free,BR,2023-12-27 04:08:32.66215
8179,43,paid,IF,2023-10-13 04:57:13.340096
8180,27,free,US,2023-12-24 10:35:18.576511
8181,34,paid,IF,2023-11-06 02:57:20.28001
8182,48,free,BR,2023-10-11 09:32:29.471729
8183,58,paid,IF,2023-06-12 00:39:57.45687
8184,27,paid,BR,2023-05-21 21:45:49.516918
8185,37,paid,US,2023-07-09 20:53:51.883142
8186,41,trial,US,2023-11-19 10:59:48.880832
8187,32,paid,BR,2023-07-30 07:12:11.371737
8188,30,paid,IF,2023-12-04 06:34:55.359158
8189,92,free,US,2023-03-19 01:45:25.494779
8190,82,paid,IF,2023-03-26 18:58:38.185115
8191,91,free,BR,2023-10-14 10:23:01.524253
8192,80,paid,US,2023-04-02 08:21:33.925771
8193,24,paid,US,2023-08-16 06:23:22.656108
8194,94,free,US,2023-06-26 06:34:41.615109
8195,69,paid,BR,2023-04-05 12:28:48.799594
8196,81,paid,US,2023-12-01 07:38:02.037264
8197,48,free,US,2023-06-29 19:17:01.914773
8198,42,free,FR,2023-04-17 20:21:19.777001
8199,48,paid,BR,2023-10-06 20:41:14.353097
8200,27,paid,US,2023-12-05 20:15:52.46985
8201,39,paid,US,2023-05-10 14:33:12.33806
8202,57,free,US,2023-10-23 13:58:04.426323
8203,25,free,US,2023-12-03 12:15:55.928128
8204,53,paid,US,2023-10-19 00:37:49.703068
8205,78,free,IF,2023-12-14 19:13:10.636926
8206,72,free,BR,2023-05-30 17:11:03.646647
8207,68,paid,BR,2023-01-13 10:37:43.59843
8208,95,free,IF,2023-07-17 07:52:23.48076
8209,90,trial,BR,2023-05-25 10:02:34.403526
8210,37,paid,US,2023-07-12 15:19:54.5288
8211,57,free,US,2023-12-28 22:27:27.69953
8212,90,free,IF,2023-05-03 04:25:30.185093
8213,34,trial,US,2023-01-29 10:27:40.443686
8214,42,free,US,2023-05-17 13:29:17.1591
8215,32,trial,IF,2023-08-15 09:28:19.41831
8216,93,free,US,2023-04-20 05:19:48.771771
8217,93,trial,US,2023-12-01 07:30:16.43083
8218,94,trial,BR,2023-04-01 20:57:55.333872
8219,22,free,BR,2023-11-17 02:24:41.542335
8220,81,free,BR,2023-02-25 18:06:00.409433
8221,70,paid,BR,2023-04-13 07:16:03.477807
8222,71,free,BR,2023-02-26 00:35:22.07277
8223,68,paid,US,2023-04-16 01:37:58.248306
8224,50,free,BR,2023-10-22 15:28:04.331529
8225,70,free,IF,2023-11-04 11:00:59.015986
8226,88,free,BR,2023-07-03 16:15:13.823347
8227,84,paid,US,2023-11-07 21:11:45.972788
8228,98,free,BR,2023-10-08 18:54:23.180076
8229,51,free,US,2023-05-01 22:00:32.569222
8230,46,trial,BR,2023-01-05 02:37:05.935009
8231,25,free,BR,2023-08-23 15:16:40.965412
8232,24,trial,FR,2023-10-13 05:52:26.294132
8233,96,trial,US,2023-10-30 23:44:12.503746
8234,65,trial,BR,2023-09-08 22:43:18.591677
8235,54,free,US,2023-09-24 06:11:28.658387
8236,22,free,IF,2023-03-08 06:56:58.583693
8237,37,free,US,2023-08-09 15:42:18.558251
8238,28,trial,US,2023-08-23 00:39:41.822534
8239,96,free,BR,2023-04-13 23:41:24.121691
8240,72,free,US,2023-10-23 14:30:32.566115
8241,85,free,US,2023-05-30 19:52:39.663178
8242,51,paid,US,2023-09-17 07:54:26.27434
8243,47,free,US,2023-10-27 11:52:36.041723
8244,77,free,BR,2023-07-20 04:19:26.536056
8245,98,trial,BR,2023-06-17 10:58:27.834024
8246,54,paid,BR,2023-10-30 08:16:14.272858
8247,56,trial,BR,2023-12-18 11:45:15.312086
8248,20,paid,IF,2023-02-18 20:02:24.771429
8249,42,free,US,2023-12-11 16:36:51.61671
8250,74,free,BR,2023-06-07 09:28:51.43163
8251,84,free,US,2023-03-27 19:51:27.301627
8252,39,trial,US,2023-07-16 02:48:43.463421
8253,63,free,BR,2023-10-31 08:50:39.326194
8254,32,trial,IF,2023-03-02 02:08:47.462371
8255,88,free,US,2023-08-17 02:18:06.402354
8256,96,free,US,2023-01-02 05:53:58.800672
8257,39,free,US,2023-08-09 22:05:11.215813
8258,74,free,BR,2023-05-25 20:15:03.311163
8259,62,free,BR,2023-01-31 17:51:10.344486
8260,41,free,US,2023-08-04 12:17:32.936423
8261,71,free,US,2023-02-08 05:37:19.714062
8262,84,paid,BR,2023-08-24 06:57:33.274667
8263,59,free,US,2023-02-20 05:38:39.859969
8264,30,paid,US,2023-06-07 23:49:12.897684
8265,79,free,US,2023-01-12 21:59:05.158645
8266,81,trial,US,2023-11-29 21:24:27.182741
8267,23,paid,US,2023-08-04 12:45:24.558662
8268,97,free,US,2023-01-16 22:02:26.804379
8269,46,paid,US,2023-06-22 11:01:17.347795
8270,49,free,BR,2023-03-20 09:54:48.190806
8271,22,free,US,2023-10-27 05:15:23.543968
8272,24,free,BR,2023-03-04 17:50:13.716436
8273,96,trial,BR,2023-08-07 22:28:52.128807
8274,23,free,US,2023-11-02 18:23:17.986261
8275,43,free,BR,2023-03-14 20:33:17.282732
8276,25,free,BR,2023-04-23 14:24:24.970134
8277,49,free,FR,2023-05-26 03:26:15.089659
8278,27,free,BR,2023-06-08 14:34:33.522671
8279,57,free,US,2023-02-22 17:00:15.035441
8280,68,free,BR,2023-08-20 07:14:07.136916
8281,53,free,US,2023-01-02 04:49:42.883822
8282,46,free,BR,2023-08-14 08:07:14.293147
8283,90,free,US,2023-02-10 11:19:58.898234
8284,46,free,BR,2023-07-10 09:27:33.944461
8285,54,free,US,2023-02-14 02:03:43.808791
8286,87,free,US,2023-11-14 23:35:25.079345
8287,78,free,BR,2023-08-19 22:50:07.525202
8288,56,trial,US,2023-11-17 03:10:26.926891
8289,82,free,US,2023-11-26 03:44:36.508655
8290,23,free,US,2023-06-02 15:47:16.588264
8291,45,paid,BR,2023-01-04 03:16:05.013533
8292,43,trial,US,2023-05-17 13:35:49.685148
8293,41,free,BR,2023-08-12 06:13:18.877197
8294,22,free,US,2023-12-19 16:19:02.738211
8295,64,paid,US,2023-04-03 12:37:23.580552
8296,55,paid,FR,2023-12-23 13:16:17.932973
8297,77,free,US,2023-02-04 01:09:08.316429
8298,92,free,US,2023-10-31 00:28:13.940855
8299,29,paid,US,2023-01-10 11:34:00.032987
8300,42,free,US,2023-07-11 19:16:03.958958
8301,56,free,US,2023-01-30 13:06:06.414679
8302,94,free,US,2023-05-02 01:58:37.007343
8303,62,paid,BR,2023-10-12 11:47:33.688495
8304,54,paid,US,2023-01-08 04:48:08.64402
8305,68,free,US,2023-02-15 02:56:37.618937
8306,21,trial,US,2023-03-28 12:25:05.936057
8307,31,free,US,2023-03-24 08:24:37.832386
8308,57,free,BR,2023-12-31 20:51:14.031517
8309,86,free,BR,2023-08-28 05:46:13.641412
8310,83,trial,US,2023-03-08 09:35:19.126629
8311,68,free,US,2023-10-25 05:44:11.947781
8312,55,free,US,2023-12-22 16:37:07.189133
8313,26,paid,BR,2023-12-31 01:20:13.828283
8314,34,free,BR,2023-12-19 19:54:30.772649
8315,91,free,US,2023-01-13 00:34:35.223219
8316,92,free,IF,2023-10-21 08:25:37.670952
8317,21,paid,FR,2023-11-23 19:18:05.854602
8318,51,trial,BR,2023-11-20 05:48:11.334148
8319,96,paid,US,2023-03-11 14:10:43.15993
8320,48,trial,US,2023-05-20 19:53:35.737882
8321,20,trial,BR,2023-05-28 22:54:31.039275
8322,47,paid,US,2023-01-18 00:15:07.551508
8323,83,trial,BR,2023-06-13 08:57:34.688411
8324,95,free,US,2023-04-29 11:45:24.239906
8325,94,paid,US,2023-07-12 12:34:11.882445
8326,19,free,US,2023-06-30 01:00:10.674077
8327,34,trial,IF,2023-04-16 17:47:07.956349
8328,66,paid,IF,2023-03-29 11:01:50.610766
8329,74,trial,BR,2023-12-07 08:28:46.166725
8330,32,free,US,2023-01-05 12:01:31.776316
8331,64,free,BR,2023-05-20 22:38:24.602236
8332,33,free,BR,2023-06-03 15:54:55.982045
8333,62,free,FR,2023-10-01 03:03:40.874021
8334,61,free,US,2023-05-18 18:07:57.743977
8335,93,free,IF,2023-01-23 23:41:28.608075
8336,59,free,US,2023-11-07 01:02:58.759715
8337,73,free,US,2023-07-30 22:27:06.419874
8338,53,free,BR,2023-07-27 02:16:34.288798
8339,29,free,US,2023-05-29 04:18:09.678481
8340,30,free,BR,2023-01-21 13:21:20.64413
8341,72,free,US,2023-12-27 21:19:16.290113
8342,31,trial,BR,2023-12-17 08:24:18.920313
8343,50,paid,US,2023-09-17 15:44:08.014078
8344,53,free,US,2023-05-11 03:50:13.293468
8345,38,paid,US,2023-11-15 21:11:29.112954
8346,62,free,US,2023-10-16 13:23:16.004684
8347,87,trial,US,2023-12-18 13:55:21.114449
8348,75,free,BR,2023-03-27 21:11:39.006812
8349,19,free,US,2023-01-03 21:39:27.48928
8350,84,paid,BR,2023-01-16 03:02:51.435781
8351,65,paid,BR,2023-04-29 06:04:03.326254
8352,88,free,BR,2023-08-07 09:01:33.292111
8353,39,free,BR,2023-10-23 22:34:33.043996
8354,73,paid,US,2023-03-09 10:35:15.512086
8355,27,paid,US,2023-08-26 02:41:14.605825
8356,33,trial,BR,2023-01-04 00:24:06.093539
8357,33,trial,US,2023-09-05 07:12:58.412076
8358,72,paid,US,2023-01-10 05:24:58.81989
8359,36,free,US,2023-03-10 08:48:50.680661
8360,38,free,US,2023-01-06 12:30:21.806732
8361,73,paid,US,2023-03-15 06:03:47.918724
8362,33,free,BR,2023-01-25 02:16:34.198446
8363,84,free,US,2023-01-12 08:03:07.05169
8364,20,free,BR,2023-12-15 01:12:41.055878
8365,45,free,BR,2023-05-11 00:44:17.366111
8366,27,free,US,2023-08-03 03:10:12.309104
8367,49,trial,FR,2023-03-19 13:27:31.392973
8368,29,free,BR,2023-02-20 20:59:13.758037
8369,27,free,BR,2023-03-08 03:05:43.184323
8370,22,free,BR,2023-05-16 03:18:59.579642
8371,40,free,US,2023-05-25 11:45:46.899527
8372,89,trial,US,2023-10-17 20:48:05.278536
8373,90,free,BR,2023-11-27 05:11:21.247303
8374,79,free,BR,2023-05-27 11:23:24.300873
8375,98,trial,US,2023-09-04 14:18:24.725598
8376,45,free,US,2023-07-16 22:34:56.969545
8377,90,trial,BR,2023-12-08 04:14:40.047578
8378,25,free,US,2023-06-17 06:58:16.165854
8379,45,free,US,2023-01-10 17:47:30.0075
8380,69,paid,US,2023-12-13 08:51:00.106854
8381,41,free,BR,2023-11-07 12:59:19.051003
8382,59,trial,US,2023-05-19 21:56:50.864413
8383,97,free,IF,2023-02-06 08:19:29.243934
8384,28,trial,US,2023-04-17 23:18:51.341943
8385,81,trial,BR,2023-12-03 12:30:46.279518
8386,64,paid,US,2023-07-18 22:22:45.671182
8387,77,free,US,2023-06-21 01:01:47.438874
8388,64,free,IF,2023-06-08 16:36:12.521795
8389,20,free,BR,2023-04-10 04:32:19.586558
8390,23,free,US,2023-09-27 08:58:52.495877
8391,33,free,BR,2023-09-13 19:08:00.236624
8392,84,free,IF,2023-09-18 06:09:40.965126
8393,21,free,BR,2023-02-16 00:32:10.433082
8394,83,free,US,2023-06-28 10:50:45.122511
8395,69,trial,US,2023-11-08 23:50:52.598506
8396,72,free,US,2023-05-04 18:11:30.843078
8397,57,free,US,2023-03-09 05:05:03.312197
8398,84,free,US,2023-10-18 02:28:04.086601
8399,93,free,BR,2023-02-14 22:23:12.999689
8400,91,free,US,2023-11-06 00:27:41.18737
8401,54,free,BR,2023-12-25 03:05:00.585323
8402,89,free,BR,2023-08-13 12:55:12.635431
8403,83,free,IF,2023-08-19 22:25:42.772004
8404,63,trial,IF,2023-09-05 01:13:44.556776
8405,62,paid,BR,2023-07-07 06:19:36.747748
8406,95,free,BR,2023-12-30 15:10:07.323709
8407,24,paid,US,2023-07-13 02:07:56.847735
8408,26,free,BR,2023-05-28 13:40:30.616468
8409,72,paid,US,2023-05-14 07:15:25.054395
8410,77,free,IF,2023-11-29 00:25:54.018075
8411,84,free,BR,2023-05-15 14:00:58.082432
8412,58,trial,BR,2023-06-28 04:23:33.873505
8413,97,paid,US,2023-05-23 09:01:21.05712
8414,60,trial,US,2023-10-23 09:27:04.83077
8415,77,free,IF,2023-02-17 08:46:04.449025
8416,86,free,BR,2023-04-12 04:19:49.233248
8417,89,free,US,2023-05-08 09:22:37.267
8418,95,free,US,2023-08-07 03:35:47.458608
8419,27,trial,US,2023-03-08 01:58:46.165765
8420,91,trial,BR,2023-11-17 23:36:53.622846
8421,50,paid,US,2023-01-06 05:54:57.927637
8422,28,free,BR,2023-08-16 12:18:58.172539
8423,97,trial,IF,2023-11-16 17:31:51.02134
8424,21,paid,US,2023-12-16 22:54:54.82431
8425,88,free,BR,2023-02-03 04:15:05.022837
8426,98,free,US,2023-08-07 23:32:36.320604
8427,75,paid,BR,2023-11-05 03:19:53.362563
8428,93,free,BR,2023-09-01 02:35:27.52028
8429,33,free,BR,2023-12-23 09:55:04.025068
8430,72,free,IF,2023-09-18 23:41:46.214909
8431,66,paid,FR,2023-12-02 18:10:32.139575
8432,56,free,IF,2023-10-01 23:24:15.717491
8433,33,free,US,2023-09-08 17:00:18.853906
8434,71,paid,BR,2023-10-25 20:12:58.094571
8435,43,paid,IF,2023-01-09 22:29:18.757689
8436,57,free,US,2023-04-09 20:52:33.728545
8437,38,paid,US,2023-07-23 23:45:17.833842
8438,96,trial,FR,2023-03-01 11:01:29.768863
8439,25,free,US,2023-11-13 17:53:03.086309
8440,82,free,US,2023-09-14 01:21:15.136775
8441,35,free,US,2023-05-24 00:33:33.161863
8442,77,free,US,2023-07-01 08:24:25.016216
8443,53,free,BR,2023-04-24 02:28:38.926592
8444,92,free,BR,2023-10-18 05:55:52.198416
8445,36,paid,US,2023-12-03 20:25:33.112492
8446,59,free,BR,2023-02-11 01:51:44.439392
8447,71,paid,US,2023-01-04 06:43:54.990427
8448,72,free,IF,2023-07-03 00:06:22.821551
8449,79,free,BR,2023-01-15 20:52:17.263342
8450,93,free,US,2023-02-02 14:08:24.116031
8451,82,paid,BR,2023-01-05 19:58:34.515231
8452,90,free,US,2023-03-15 02:59:35.340136
8453,47,free,BR,2023-08-22 14:39:15.174966
8454,59,free,BR,2023-07-11 22:03:11.957469
8455,23,trial,US,2023-06-01 10:07:35.08261
8456,44,free,US,2023-01-07 16:28:12.50921
8457,92,free,US,2023-09-11 08:15:00.884041
8458,94,free,US,2023-02-10 22:37:38.717927
8459,83,trial,US,2023-05-18 13:48:45.754546
8460,76,paid,BR,2023-11-24 14:58:21.537144
8461,61,trial,US,2023-09-28 19:56:28.089307
8462,20,paid,IF,2023-08-11 10:06:03.212298
8463,64,free,BR,2023-09-16 16:05:56.971727
8464,96,trial,IF,2023-01-14 21:32:07.705533
8465,23,paid,US,2023-11-10 14:46:59.454643
8466,57,free,US,2023-01-12 16:43:08.0067
8467,92,free,US,2023-11-27 19:56:08.705761
8468,95,free,BR,2023-09-27 08:23:23.433542
8469,93,trial,US,2023-07-16 11:16:33.2378
8470,86,paid,BR,2023-05-15 19:36:19.051031
8471,82,paid,US,2023-08-12 08:38:18.854192
